match_id,queue_id,win,champion,role,game_duration,kills_total,deaths_total,assists_total,lane_minions,jungle_minions,vision_score,wards_placed,wards_killed,control_wards_placed,turret_plates,vision_advantage,control_ward_coverage,early_roam_kills,aces_before_15,first_blood,first_tower,first_dragon,first_rift_herald,void_grubs,min15_kills,min15_deaths,min15_assists,min15_wards_placed,min15_wards_killed,min15_control_wards,min15_gold,min15_cs,min15_gold_diff,min15_cs_diff,min15_xp_diff
LA2_1526575298,440,1,Sejuani,JUNGLE,37.13,2,3,24,23,175,49,7,7,7,0,0.4571202993392944,0.8615071690662791,0,0,0,0,1,1,3,1.0,1.0,7.0,2.0,3.0,2.0,5062.0,87.0,-1076.0,-14.0,207.0
LA2_1524906643,440,0,Vayne,BOTTOM,42.6,9,8,5,231,26,24,14,4,1,0,-0.114091157913208,0.0,0,0,0,0,0,0,3,3.0,3.0,2.0,4.0,0.0,0.0,5007.0,88.0,-727.0,-21.0,-514.0
LA2_1506013238,420,0,KSante,UTILITY,31.3,5,10,1,88,2,32,11,3,2,1,-0.5621722936630249,0.4494653655419208,0,0,0,0,0,0,3,3.0,4.0,1.0,4.0,0.0,0.0,5316.0,51.0,522.0,20.0,671.0
LA2_1526017476,440,0,Ezreal,BOTTOM,28.15,2,6,8,172,4,12,9,2,1,0,-0.4648614525794983,0.0970194926694816,0,0,1,0,0,0,1,1.0,3.0,2.0,4.0,0.0,0.0,4375.0,78.0,-2068.0,-40.0,-1515.0
LA2_1554791784,420,1,Thresh,UTILITY,15.55,0,1,10,20,0,12,9,0,2,3,-0.2337105274200439,0.330841665521091,0,0,1,1,1,0,2,0.0,1.0,8.0,9.0,2.0,2.0,4150.0,18.0,425.0,-14.0,-183.0
LA2_1554670400,420,0,Thresh,UTILITY,29.4,3,8,9,32,0,72,27,10,5,1,0.0886691808700561,0.6049800421386196,1,0,1,0,0,0,3,1.0,1.0,5.0,12.0,4.0,3.0,4268.0,20.0,426.0,4.0,-415.0
LA2_1554698629,420,1,Thresh,UTILITY,33.48,2,8,25,31,0,86,41,9,4,0,-0.1718181371688842,0.1696906129061317,0,0,0,1,0,0,3,2.0,3.0,6.0,12.0,0.0,1.0,4539.0,14.0,-836.0,-9.0,-827.0
LA2_1554647642,420,1,Thresh,UTILITY,32.12,4,3,28,43,4,102,39,15,7,2,0.4074842929840088,0.7085999460224348,0,0,1,0,0,1,0,1.0,2.0,6.0,13.0,3.0,3.0,4098.0,27.0,2.0,17.0,1056.0
LA2_1554725909,420,1,Elise,UTILITY,28.38,2,7,14,34,4,79,32,7,4,0,0.267801284790039,0.5760502267461731,0,0,1,1,1,0,3,0.0,4.0,5.0,10.0,3.0,2.0,4102.0,26.0,184.0,13.0,-746.0
LA2_1554689358,420,1,Elise,UTILITY,30.7,7,6,16,36,2,94,31,14,6,0,0.0883612632751464,0.3759090820771618,1,0,1,1,0,1,3,3.0,2.0,6.0,10.0,4.0,3.0,5148.0,20.0,359.0,5.0,648.0
LA2_1554758618,420,1,Elise,UTILITY,23.93,7,2,12,36,6,49,18,11,5,2,-0.1834685802459716,0.4603411963079444,0,0,1,1,1,1,3,2.0,2.0,7.0,4.0,6.0,1.0,4775.0,24.0,717.0,4.0,125.0
LA2_1554711529,420,0,Elise,UTILITY,34.37,7,7,10,46,14,84,30,4,3,1,-0.2103506922721862,0.5569338698685256,1,0,0,1,1,1,3,3.0,2.0,5.0,8.0,0.0,0.0,5424.0,16.0,1353.0,-2.0,1004.0
LA2_1554740475,420,0,Elise,UTILITY,40.2,7,6,15,47,8,106,41,10,2,2,-0.2694013714790344,0.775835694179768,1,0,1,1,1,1,3,3.0,1.0,7.0,10.0,3.0,2.0,5291.0,18.0,967.0,1.0,1814.0
LA2_1554677919,420,0,Thresh,UTILITY,26.63,2,4,5,27,0,64,32,5,4,0,0.0198628902435302,0.7870115062862358,0,0,0,1,1,0,0,2.0,1.0,3.0,11.0,2.0,2.0,4230.0,22.0,290.0,3.0,521.0
LA2_1554769581,420,0,Elise,UTILITY,32.0,6,6,7,48,6,75,36,8,4,1,-0.1773882508277893,0.61298485878936,1,0,1,1,0,1,3,3.0,1.0,3.0,10.0,1.0,1.0,4572.0,20.0,1247.0,-1.0,235.0
LA2_1552868977,440,0,Smolder,BOTTOM,5.32,0,0,0,38,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,,,,,,,,,,,
LA2_1554669076,420,0,Thresh,UTILITY,2.1,0,0,0,1,0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,,,,,,,,,,,
LA2_1554783561,420,1,Thresh,UTILITY,13.43,0,2,6,17,0,5,4,0,1,2,-0.1357465386390686,0.4751493349373488,0,0,1,1,1,0,3,,,,,,,,,,,
LA2_1525825710,420,0,Blitzcrank,TOP,1.73,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,,,,,,,,,,,
LA2_1509273668,420,0,Trundle,TOP,1.77,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,,,,,,,,,,,
LA2_1525936528,440,1,Thresh,UTILITY,15.27,1,2,9,17,0,20,11,1,2,0,0.1561634540557861,0.1346339942184334,0,0,1,1,1,0,3,1.0,2.0,9.0,11.0,1.0,2.0,4463.0,17.0,809.0,-12.0,1005.0
LA2_1505897117,420,1,KSante,UTILITY,8.57,0,2,0,17,0,3,3,0,0,0,0.0,0.0,0,0,0,0,0,0,0,,,,,,,,,,,
LA2_1518728657,420,0,Yunara,BOTTOM,2.48,0,1,0,3,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,,,,,,,,,,,
LA2_1510696324,440,0,Blitzcrank,UTILITY,1.78,0,0,0,0,4,1,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,,,,,,,,,,,
LA2_1524287991,420,1,Vayne,BOTTOM,10.98,3,1,1,78,0,6,3,1,0,2,5.166604518890381,0.0,0,0,1,0,1,0,0,,,,,,,,,,,
LA2_1554948025,420,0,Elise,UTILITY,31.6,8,9,6,43,6,83,31,8,2,1,-0.1213190555572509,0.5120097358022783,2,0,0,0,1,1,1,3.0,1.0,3.0,9.0,4.0,0.0,4734.0,22.0,1099.0,0.0,-72.0
LA2_1554955935,420,0,Thresh,UTILITY,26.65,2,6,7,43,0,55,23,6,3,0,0.1306910514831543,0.1465310145773584,0,0,1,1,1,1,0,2.0,2.0,3.0,8.0,1.0,0.0,4084.0,23.0,300.0,6.0,901.0
LA2_1554987455,420,0,Sejuani,JUNGLE,29.25,2,6,7,18,103,12,1,0,1,0,-0.5294537544250488,0.7840142722973462,0,0,1,1,1,0,3,1.0,2.0,5.0,1.0,0.0,1.0,4659.0,67.0,-1061.0,-31.0,-2127.0
LA2_1555001502,420,0,Thresh,UTILITY,39.53,2,11,20,39,0,93,37,7,3,1,-0.032317042350769,0.8505314495518161,0,0,0,0,0,0,2,1.0,6.0,4.0,8.0,0.0,2.0,4013.0,25.0,-2630.0,7.0,-1881.0
LA2_1554967333,420,0,Elise,UTILITY,42.8,3,7,21,57,4,112,46,8,5,0,-0.083000361919403,0.7786958966987076,0,0,0,1,1,1,3,0.0,0.0,5.0,10.0,1.0,1.0,3811.0,20.0,605.0,1.0,1182.0
LA2_1555699378,420,0,Leblanc,MIDDLE,34.35,15,5,13,200,0,29,15,7,5,2,-0.1133720874786377,0.6724110461325383,1,0,1,1,1,0,1,4.0,0.0,4.0,7.0,1.0,1.0,5764.0,89.0,311.0,-2.0,555.0
LA2_1555718695,420,1,Ahri,MIDDLE,19.95,8,4,5,126,0,18,8,2,2,0,0.0154378414154052,0.5758181082335966,0,0,0,0,1,1,3,5.0,2.0,2.0,5.0,1.0,2.0,6159.0,113.0,1001.0,-9.0,348.0
LA2_1555725980,420,0,Ahri,MIDDLE,24.43,1,6,1,147,0,10,7,2,1,0,-0.4980722665786743,0.0,0,0,0,0,0,0,0,0.0,4.0,0.0,4.0,1.0,0.0,3942.0,79.0,-4300.0,-67.0,-2723.0
LA2_1555846703,420,1,Malzahar,MIDDLE,41.62,10,11,16,298,8,25,17,3,2,1,-0.2872093319892883,0.7397539453927332,0,0,0,0,0,0,2,1.0,4.0,1.0,8.0,0.0,2.0,5228.0,128.0,-871.0,20.0,-559.0
LA2_1555738487,420,1,Ahri,MIDDLE,26.0,10,6,3,171,0,14,8,4,2,1,0.3984048366546631,0.7067698868176067,1,0,1,1,0,0,1,3.0,2.0,1.0,5.0,0.0,1.0,5460.0,109.0,-430.0,13.0,1170.0
LA2_1555523790,420,1,Ahri,MIDDLE,36.77,11,6,15,263,8,29,16,3,3,0,-0.130035400390625,0.8139665923126514,0,0,0,0,1,1,1,0.0,1.0,3.0,5.0,1.0,1.0,4657.0,105.0,-264.0,-18.0,-366.0
LA2_1555494442,420,1,Elise,UTILITY,24.37,16,6,9,38,8,53,18,6,2,7,-0.044973611831665,0.6798501607883171,1,0,1,1,0,1,3,9.0,4.0,3.0,11.0,3.0,1.0,7172.0,24.0,2709.0,-10.0,384.0
LA2_1555924723,420,1,Malzahar,MIDDLE,23.78,7,2,7,178,13,23,13,2,5,5,1.4899909496307373,0.6441302689075012,2,0,0,1,1,1,2,5.0,1.0,0.0,7.0,2.0,2.0,7128.0,126.0,2261.0,59.0,2207.0
LA2_1555452836,420,0,Leblanc,MIDDLE,24.13,5,4,4,151,0,22,12,2,3,1,0.4065746068954468,0.7028757371584722,2,0,1,0,0,0,0,4.0,2.0,3.0,8.0,1.0,3.0,5236.0,88.0,-2131.0,-44.0,-1339.0
LA2_1555882312,420,1,Malzahar,MIDDLE,15.38,1,3,6,100,4,9,6,1,2,2,0.26288902759552,0.2973867011753998,0,0,0,1,0,0,3,1.0,3.0,6.0,6.0,1.0,2.0,5461.0,104.0,-722.0,31.0,1230.0
LA2_1555650807,420,1,Ahri,MIDDLE,1.8,0,0,0,3,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,,,,,,,,,,,
LA2_1555444550,420,0,Ahri,MIDDLE,28.1,0,7,11,182,0,27,15,4,5,0,0.3847538232803345,0.6470310420003359,0,0,1,0,1,0,2,0.0,4.0,3.0,6.0,2.0,1.0,4375.0,94.0,-2596.0,-45.0,-1518.0
LA2_1555675137,420,1,Ahri,MIDDLE,28.85,3,5,11,205,0,20,11,3,1,3,-0.3506413698196411,0.5087628936997213,0,0,1,0,0,0,0,1.0,2.0,1.0,5.0,1.0,1.0,5470.0,118.0,292.0,9.0,-132.0
LA2_1555943736,420,1,Malzahar,MIDDLE,24.52,3,0,8,202,4,19,9,4,2,0,0.2204986810684204,0.4509079867446422,0,0,0,0,0,1,3,1.0,0.0,2.0,5.0,4.0,1.0,5379.0,126.0,1008.0,26.0,651.0
LA2_1555746932,420,0,Elise,UTILITY,17.17,0,7,3,21,0,8,4,1,1,0,-0.6741467714309692,0.0,0,0,0,0,1,0,1,0.0,6.0,3.0,4.0,1.0,1.0,3702.0,16.0,-1063.0,0.0,-1422.0
LA2_1555913597,420,0,Malzahar,MIDDLE,36.32,3,4,5,311,0,25,14,3,3,3,-0.1883407235145568,0.8263738863473284,0,0,0,1,0,1,3,2.0,0.0,1.0,6.0,2.0,2.0,5774.0,128.0,490.0,-9.0,-545.0
LA2_1555539598,420,0,Ahri,MIDDLE,32.42,4,8,3,187,4,39,19,3,7,3,0.6151773929595947,0.6833533578147006,0,0,1,1,0,1,2,4.0,1.0,1.0,7.0,0.0,3.0,5979.0,110.0,1781.0,14.0,784.0
LA2_1555903070,420,1,Malzahar,MIDDLE,4.6,0,0,1,35,0,1,2,0,0,1,0.0,0.0,0,0,1,0,0,0,0,,,,,,,,,,,
LA2_1555941198,420,0,Lulu,UTILITY,1.78,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,,,,,,,,,,,
LA2_1555514703,420,0,Elise,UTILITY,32.58,4,13,13,35,0,72,32,6,1,1,0.113940954208374,0.0,0,0,0,0,0,0,2,2.0,4.0,4.0,10.0,2.0,0.0,4394.0,23.0,-901.0,2.0,-237.0
LA2_1555575815,420,1,Ahri,MIDDLE,29.23,4,3,8,208,0,28,13,6,3,0,0.2029740810394287,0.424480417808194,0,0,1,1,0,0,3,2.0,2.0,0.0,6.0,1.0,1.0,5288.0,116.0,-544.0,-14.0,-566.0
LA2_1555839057,420,1,Malzahar,MIDDLE,25.48,5,5,6,195,8,12,8,2,2,4,0.2464898824691772,0.7524986610389486,0,0,1,1,0,1,3,2.0,2.0,1.0,5.0,0.0,2.0,5847.0,120.0,758.0,26.0,602.0
LA2_1555889224,420,0,Brand,UTILITY,33.05,4,10,24,43,0,68,28,9,4,1,-0.1623667478561401,0.8016008045017541,0,0,1,0,1,0,0,2.0,3.0,7.0,6.0,4.0,2.0,4762.0,24.0,914.0,-3.0,333.0
LA2_1555766868,420,1,Malzahar,MIDDLE,32.42,7,6,6,252,8,22,14,0,4,4,0.3307263851165771,0.7302169679246545,0,0,0,1,0,0,0,3.0,1.0,0.0,7.0,0.0,2.0,6351.0,137.0,-878.0,47.0,1572.0
LA2_1555779047,420,1,Veigar,MIDDLE,28.75,10,1,4,198,0,11,8,1,2,2,-0.0622711181640625,0.2716381975812375,0,0,0,1,0,1,3,3.0,0.0,1.0,3.0,0.0,0.0,6182.0,120.0,1240.0,-7.0,1019.0
LA2_1555483751,420,1,Ahri,MIDDLE,17.68,3,0,3,124,0,10,7,0,2,0,-0.3201857209205627,0.1531857027788346,1,0,1,1,0,1,3,1.0,0.0,0.0,6.0,0.0,1.0,4718.0,103.0,-555.0,-25.0,37.0
LA2_1555464079,420,1,Ahri,MIDDLE,44.35,18,5,11,306,21,40,18,5,2,0,0.3855322599411011,0.7233144564409634,1,0,1,0,1,1,0,2.0,1.0,3.0,6.0,0.0,1.0,5185.0,103.0,-662.0,-6.0,27.0
LA2_1555955253,420,0,Malzahar,MIDDLE,33.0,4,6,10,265,0,10,9,0,3,1,-0.3726491928100586,0.1388482227336304,0,0,1,1,1,0,2,2.0,1.0,2.0,1.0,0.0,0.0,5822.0,122.0,-434.0,-4.0,924.0
LA2_1555710429,420,0,Leblanc,MIDDLE,26.87,1,6,3,154,0,12,9,1,2,0,-0.0824624896049499,0.6759095816412255,0,0,1,0,0,0,0,1.0,3.0,2.0,4.0,0.0,1.0,4628.0,86.0,-1409.0,-41.0,-1468.0
LA2_1555904167,420,0,Malzahar,MIDDLE,30.18,5,5,8,265,4,24,12,4,2,2,-0.1683751344680786,0.0,1,0,0,0,1,0,0,2.0,1.0,3.0,6.0,2.0,1.0,5643.0,117.0,387.0,-20.0,-89.0
LA2_1555654471,420,1,Ahri,MIDDLE,26.07,2,5,12,164,0,16,12,1,4,0,0.5768684148788452,0.6241369847143617,0,0,1,1,1,0,2,0.0,2.0,6.0,6.0,0.0,2.0,4756.0,104.0,36.0,21.0,863.0
LA2_1555505616,420,0,Ahri,MIDDLE,25.53,6,6,2,190,0,18,9,2,2,0,-0.1926011443138122,0.276060942996077,0,0,0,0,0,1,0,3.0,1.0,0.0,5.0,0.0,1.0,5847.0,122.0,994.0,14.0,197.0
LA2_1555663235,420,0,Ahri,MIDDLE,32.45,7,8,7,205,0,27,14,2,4,2,0.19944429397583,0.6405114709164215,0,0,0,0,0,0,1,3.0,2.0,3.0,6.0,1.0,2.0,5494.0,105.0,625.0,8.0,722.0
LA2_1555866885,420,0,TahmKench,UTILITY,32.37,3,5,15,35,0,76,28,11,4,0,-0.2208420634269714,0.699709069965524,0,0,0,0,0,0,1,0.0,2.0,4.0,9.0,3.0,2.0,3705.0,17.0,-39.0,7.0,-54.0
LA2_1555992741,420,1,Thresh,UTILITY,30.78,2,1,19,32,0,75,34,5,5,2,0.7545006275177002,0.579748027975813,0,0,1,0,1,1,3,1.0,1.0,2.0,9.0,0.0,1.0,3990.0,25.0,-767.0,-7.0,-794.0
LA2_1555866363,420,1,Karma,UTILITY,1.67,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,,,,,,,,,,,
LA2_1555857212,420,1,Lulu,UTILITY,30.78,1,1,19,34,0,72,30,11,5,2,-0.0559834837913513,0.5821009361706941,0,0,1,1,1,1,3,1.0,1.0,6.0,9.0,1.0,2.0,4643.0,24.0,962.0,1.0,333.0
LA2_1555754519,420,0,Leblanc,MIDDLE,24.0,1,8,0,123,0,17,9,0,2,0,0.7393900156021118,0.2324536826036451,0,0,1,0,1,1,0,0.0,3.0,0.0,4.0,0.0,1.0,3928.0,80.0,-1688.0,-24.0,-683.0
LA2_1555533981,420,0,Elise,UTILITY,27.18,6,5,7,57,4,58,19,8,2,0,-0.1579278707504272,0.7908890565179898,0,0,1,1,0,0,3,5.0,1.0,6.0,12.0,3.0,2.0,5522.0,21.0,1776.0,3.0,1209.0
LA2_1555691050,420,1,Leblanc,MIDDLE,29.3,12,4,8,153,10,15,10,2,1,2,-0.4100122451782226,0.0,0,0,0,1,1,0,3,2.0,3.0,3.0,5.0,0.0,1.0,4978.0,81.0,-1221.0,-35.0,-902.0
LA2_1556686174,420,0,Karma,UTILITY,25.98,0,4,6,24,0,43,21,6,2,1,0.0999562740325927,0.5544443032921771,0,0,0,0,0,0,0,0.0,2.0,3.0,7.0,0.0,1.0,3518.0,12.0,-459.0,-2.0,-269.0
LA2_1556257673,420,0,Malzahar,MIDDLE,21.32,2,3,2,192,4,15,8,0,2,0,-0.0667113065719604,0.6087162741548003,0,0,1,0,0,0,0,1.0,1.0,2.0,6.0,0.0,2.0,5218.0,133.0,108.0,18.0,591.0
LA2_1556666681,420,0,MissFortune,BOTTOM,27.83,6,6,6,159,0,21,12,2,3,1,0.1292411088943481,0.1535074259008563,0,0,0,1,0,0,1,3.0,3.0,2.0,4.0,0.0,0.0,5562.0,84.0,-993.0,-25.0,-1081.0
LA2_1556388362,420,0,MissFortune,BOTTOM,24.63,1,3,3,198,0,20,8,3,1,0,-0.1621665954589843,0.0,0,0,1,0,1,0,0,1.0,1.0,2.0,5.0,1.0,1.0,5497.0,118.0,-733.0,11.0,752.0
LA2_1556654821,420,0,Vayne,BOTTOM,36.83,3,5,9,183,8,20,12,4,3,0,-0.521989107131958,0.5505007110109443,0,0,0,1,1,1,0,0.0,1.0,0.0,1.0,1.0,0.0,3825.0,76.0,-2356.0,-46.0,-914.0
LA2_1556463164,420,1,Malzahar,MIDDLE,22.82,2,1,6,184,1,11,6,2,2,0,0.4632622003555298,0.2137668955618341,0,0,1,1,1,1,3,1.0,1.0,1.0,3.0,2.0,1.0,4616.0,106.0,-767.0,-16.0,-159.0
LA2_1556292232,420,0,Malzahar,MIDDLE,23.75,4,5,8,182,1,16,7,1,2,2,-0.1138336062431335,0.5634051231682952,2,0,1,1,1,0,0,3.0,2.0,7.0,5.0,1.0,1.0,6222.0,118.0,-1066.0,16.0,-978.0
LA2_1556407200,420,0,MissFortune,BOTTOM,39.4,11,10,2,243,28,15,12,0,2,3,-0.3517409563064575,0.7487345698685853,0,0,0,1,0,0,3,2.0,1.0,1.0,5.0,0.0,1.0,6123.0,112.0,1018.0,1.0,-17.0
LA2_1556691767,420,0,MissFortune,BOTTOM,28.2,3,5,2,179,0,25,9,6,2,3,0.1971752643585205,0.2958691153025427,0,0,0,0,0,0,2,2.0,1.0,1.0,5.0,2.0,1.0,5602.0,107.0,1065.0,14.0,-93.0
LA2_1556392981,420,1,MissFortune,BOTTOM,30.48,3,6,4,230,7,18,7,4,2,2,-0.2193081378936767,0.3767217713385137,0,0,1,0,0,0,3,0.0,4.0,1.0,1.0,0.0,0.0,5136.0,109.0,-1034.0,-13.0,-683.0
LA2_1556188884,420,0,Malzahar,MIDDLE,22.47,5,7,4,160,4,12,9,2,2,2,-0.0539759993553161,0.637099050144297,0,0,0,1,0,0,1,2.0,4.0,2.0,6.0,2.0,2.0,6179.0,117.0,-656.0,-4.0,-582.0
LA2_1556521941,420,1,MissFortune,BOTTOM,34.72,16,5,8,228,4,20,13,4,2,2,-0.1634676456451416,0.8105818401697125,0,0,0,0,1,0,2,4.0,1.0,1.0,7.0,3.0,2.0,6502.0,121.0,2604.0,44.0,1182.0
LA2_1556586802,420,0,MissFortune,BOTTOM,37.18,9,8,8,238,20,33,15,4,4,1,-0.1606335043907165,0.4648258278242754,0,0,0,0,1,0,3,4.0,2.0,1.0,6.0,1.0,2.0,5734.0,88.0,-1096.0,-17.0,-344.0
LA2_1556230065,420,0,Malzahar,MIDDLE,30.22,4,9,11,193,4,21,12,3,3,2,-0.3199419975280761,0.7743092837360698,0,0,0,0,1,0,0,3.0,3.0,4.0,7.0,3.0,1.0,5474.0,88.0,-38.0,5.0,-103.0
LA2_1556241672,420,0,Lulu,UTILITY,33.6,0,4,5,40,0,53,27,6,4,5,-0.1883555650711059,0.6554418279657491,0,0,0,1,1,0,0,0.0,1.0,3.0,8.0,2.0,2.0,3850.0,24.0,256.0,1.0,630.0
LA2_1556581212,420,1,MissFortune,BOTTOM,29.4,6,7,3,179,4,19,10,3,2,1,0.2473394870758056,0.2917260805273676,0,0,1,1,1,1,3,2.0,4.0,1.0,6.0,1.0,1.0,5610.0,100.0,-221.0,-18.0,-195.0
LA2_1556473325,420,1,MissFortune,BOTTOM,30.82,9,2,6,208,14,24,11,7,3,0,0.2322690486907959,0.3393393584088996,0,0,0,1,1,1,3,4.0,2.0,2.0,5.0,0.0,2.0,6010.0,100.0,501.0,-17.0,92.0
LA2_1556363697,420,1,MissFortune,BOTTOM,31.28,10,2,7,217,9,27,13,2,3,0,0.4526964426040649,0.3810904573783298,0,0,0,1,0,1,3,0.0,0.0,1.0,5.0,0.0,1.0,5101.0,118.0,148.0,-5.0,426.0
LA2_1556225509,420,0,Thresh,UTILITY,1.7,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,,,,,,,,,,,
LA2_1556677330,420,1,Thresh,UTILITY,22.47,3,3,14,33,4,44,18,7,3,0,0.1938652992248535,0.3899190935196452,0,0,1,0,1,1,0,2.0,3.0,5.0,11.0,4.0,2.0,4303.0,28.0,-409.0,10.0,-485.0
LA2_1556508559,420,1,Ahri,MIDDLE,33.48,12,5,13,208,8,26,19,4,3,2,-0.193619966506958,0.6255983209393766,1,0,0,0,1,1,1,4.0,3.0,1.0,8.0,1.0,2.0,5466.0,93.0,-86.0,-20.0,-851.0
LA2_1556416780,420,0,MissFortune,BOTTOM,23.35,3,6,2,116,0,9,5,0,1,0,0.3933521509170532,0.0,0,0,1,0,0,0,0,3.0,3.0,1.0,5.0,0.0,1.0,5499.0,103.0,622.0,-8.0,398.0
LA2_1556632966,420,0,Ezreal,BOTTOM,34.12,11,6,5,209,8,19,7,4,2,5,-0.1387644410133361,0.374122165749336,0,0,1,1,0,1,2,5.0,2.0,1.0,1.0,0.0,0.0,6901.0,102.0,584.0,-8.0,120.0
LA2_1556645491,420,0,Ahri,MIDDLE,35.37,5,8,7,242,0,23,12,5,2,1,0.5388119220733643,0.4838347990294225,0,0,1,0,0,0,2,0.0,3.0,1.0,4.0,0.0,0.0,4387.0,102.0,-1471.0,13.0,-280.0
LA2_1556378815,420,0,MissFortune,BOTTOM,33.53,4,7,5,195,12,27,13,4,3,0,-0.1380163431167602,0.0778632620662243,0,0,0,1,1,1,1,2.0,3.0,1.0,3.0,1.0,0.0,5393.0,102.0,-1206.0,-23.0,618.0
LA2_1556267818,420,1,Ahri,MIDDLE,29.4,4,2,7,234,2,25,13,3,2,1,0.1301631927490234,0.5764572178387101,0,0,1,1,1,1,2,1.0,1.0,2.0,7.0,2.0,2.0,4681.0,114.0,-119.0,-1.0,364.0
LA2_1556355929,420,1,MissFortune,BOTTOM,32.88,18,6,2,219,28,22,12,3,2,1,0.9291285276412964,0.0,0,0,0,1,1,0,0,2.0,4.0,1.0,5.0,0.0,1.0,5414.0,94.0,-988.0,3.0,-854.0
LA2_1556278913,420,0,Ahri,MIDDLE,41.45,5,11,15,264,4,34,15,5,4,0,1.105816125869751,0.812023435155535,0,0,0,0,1,0,3,2.0,4.0,1.0,5.0,0.0,2.0,5939.0,106.0,-795.0,-15.0,-1211.0
LA2_1556624617,420,1,MissFortune,BOTTOM,29.73,9,4,10,185,16,21,11,1,3,3,0.1828802824020385,0.0,0,0,1,1,1,1,0,2.0,1.0,4.0,5.0,0.0,2.0,6062.0,115.0,517.0,9.0,355.0
LA2_1556198241,420,1,Malzahar,MIDDLE,33.47,5,6,11,242,12,21,10,0,1,2,-0.1574192643165588,0.7470695208523473,0,0,1,0,1,1,3,0.0,1.0,3.0,3.0,0.0,1.0,5436.0,139.0,174.0,20.0,901.0
LA2_1556175058,420,0,Ahri,MIDDLE,42.27,12,8,8,266,10,34,20,7,4,0,0.0629990100860595,0.464182591276377,0,0,1,1,0,1,3,3.0,3.0,2.0,5.0,2.0,1.0,5381.0,108.0,-839.0,0.0,-441.0
LA2_1556877224,420,0,Rakan,UTILITY,27.32,0,3,6,21,0,47,20,8,4,0,-0.1763805150985717,0.0660638615303184,0,0,1,0,0,1,3,0.0,1.0,3.0,6.0,2.0,1.0,3566.0,14.0,-1022.0,-1.0,-813.0
LA2_1556917527,420,1,Vayne,BOTTOM,29.93,3,3,5,203,0,9,8,2,1,0,-0.6002082228660583,0.0,0,0,0,0,1,1,0,0.0,3.0,2.0,3.0,0.0,0.0,4205.0,96.0,-1804.0,-29.0,-96.0
LA2_1556886191,420,1,Smolder,BOTTOM,29.7,5,2,12,215,4,15,8,1,1,0,-0.1703494191169738,0.0,0,0,1,0,0,0,3,1.0,0.0,1.0,4.0,0.0,1.0,4339.0,90.0,-2043.0,-39.0,-967.0
LA2_1556906846,420,1,Smolder,BOTTOM,20.65,4,1,3,169,0,6,5,1,0,4,-0.5451973676681519,0.0,0,0,0,1,1,1,0,3.0,0.0,0.0,3.0,1.0,0.0,6147.0,126.0,216.0,17.0,333.0
LA2_1556897356,420,0,Smolder,BOTTOM,31.83,3,7,9,245,4,18,11,2,1,1,-0.3539124131202698,0.7027150388571692,1,0,0,1,0,0,0,3.0,2.0,5.0,5.0,0.0,1.0,5675.0,94.0,-364.0,-3.0,-844.0
LA2_1556850944,420,0,Thresh,UTILITY,26.72,1,6,14,33,0,55,23,6,5,0,0.1135174036026001,0.8102167083539922,0,0,0,0,0,0,0,0.0,3.0,6.0,10.0,2.0,2.0,3910.0,24.0,-773.0,12.0,-574.0
LA2_1556862099,420,0,Lulu,UTILITY,38.1,0,5,9,32,0,79,28,10,4,1,-0.1883763670921325,0.1480664666252404,0,0,1,1,0,1,3,0.0,1.0,4.0,6.0,2.0,1.0,3657.0,19.0,-322.0,-9.0,397.0
LA2_1557143645,420,1,Smolder,BOTTOM,26.92,13,2,10,202,4,11,10,0,2,2,-0.2404621243476867,0.309868577759466,0,0,1,1,1,1,0,6.0,2.0,2.0,5.0,0.0,1.0,6087.0,91.0,-1940.0,-9.0,642.0
LA2_1557240479,420,0,Smolder,BOTTOM,23.78,6,4,2,173,2,11,10,0,2,0,-0.5488266944885254,0.0,1,0,0,1,0,0,3,4.0,2.0,0.0,7.0,0.0,2.0,5586.0,103.0,-190.0,-11.0,-542.0
LA2_1557228746,420,1,Smolder,BOTTOM,22.08,6,1,3,152,4,10,7,0,3,2,-0.3347678184509277,0.4267428838559461,0,0,1,1,1,1,0,3.0,1.0,1.0,3.0,0.0,1.0,5835.0,122.0,1215.0,44.0,1837.0
LA2_1557165046,420,1,Smolder,BOTTOM,23.07,12,4,6,151,4,17,8,0,1,3,1.000391721725464,0.0,0,0,0,0,1,1,1,6.0,3.0,3.0,6.0,0.0,1.0,6529.0,101.0,1588.0,11.0,1474.0
